web-scraper-order,web-scraper-start-url,Date,Tourist_Home_Location,Scrape_Tagline,Scrape_Review_Text
"1733315199-424","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2450-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 23 December 2013","kolkata","Heart of Shimla","A good place to hangout, take fresh breath, long heritage walks, tomato soup during chill winters, mountain view all round, pony rides, bake in winter sun... all this and much more... this is shimla mall.. the very heart of shimla."
"1733315199-425","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2450-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 21 December 2013","Jalandhar, India","The best place for family holiday.","Prefer of having a hotel on the mall... no cars no bikes  just enjoyment with family and kids... a lot to munch on mall... For all age groups. .."
"1733315199-426","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2450-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 20 December 2013","New Delhi, India","Centre of the town","You see the pulse of Shimla at the Mall. Only grouse is that there is no view of the valley/mountains any more. It has become over crowded."
"1733315199-427","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2450-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 20 December 2013","Mumbai, India","amazing","the mall road is the hub of Shimla. it has all the shops and restaurants. it s lively and you can literally feel the energy. it is an amazing road to walk or run for health freaks. it makes you feel like you have stepped into a movie. beware though of the monkeys."
"1733315199-428","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2450-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 17 December 2013","Norway, MI","A road with shops","This road has shops on both sides. You can get every thing of your choice. Nice restaurants , ready made branded wears, shoes of every brand. ,very old photo studios  & all type of groceries."
"1733315210-429","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2440-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 26 January 2014","Colorado","Put on your walking shoes...","...because this pedestrian mall is long and hilly. Well, in theory it's a pedestrian mall; maybe some of the drivers honking madly up at the top just missed the signs.
I don't think I'd want to stay in a hotel that's right smack on Mall Road, but I like staying close enough to walk over to, down, and up it. The road is broad enough to handle a fairly large number of people (during my latest visit there was a dress rehearsal for the Republic Day parade, and people kept right on shopping) although it can get a bit crowded on weekends. If you need a cardio workout, you can get it on the Mall Road. If you don't, you can walk down to the bottom and, for just 10 rupees, take the lift (actually, 2 separate elevator rides) most of the way back up.
Mall Road stores offer a vast array of wool items: scarves, mufflers, pashminas, etc. Yak wool is warm, cashmere is luxurious.. If you enjoy haggling, you'll have plenty of opportunities. If that doesn't appeal to you, there are a couple of places with nice quality goods where the price is what it is - although it never hurts to ask for a quantity discount. Shehzadi, near the top of the lift, has some lovely articles of clothing. The Himachal Emporium sells local handicrafts at fair trade prices, so you can shop with a clear conscience. One of the ubiquitous Himachali caps would be an attractive and unusual souvenir.
Rudyard Kipling once lived nearby, in a house called Northbank. Good luck finding it."
"1733315210-430","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2440-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 18 January 2014","Hyderabad, India","Shopping mall","Its a huge street for shopping in Shimla. Worth watching for the visitors of Shimla. You can find any kind of article there and nice restaurants with wide varieties of foods. The entry of the mall is also interesting i.e., one has to go by way of lift to access to the mall. During winter time, the place is occupied by snow."
"1733315210-431","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2440-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 14 January 2014","Patiala, India","Good But Crowded....","The Mall has lost a lot to the deluge of tourists pouring into Shimla. The streets are over crowded, landmarks lost in the crowd, power outages add to the woe .It was really a good place where you can take a walk there everyday in evening & morning.If i had to define Shimla mall road: I would say a complete place with all big brands having retails stores, a variety of food and clean roads."
"1733315210-432","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2440-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 10 January 2014","Hyderabad, India","Costlier than cities","Costly .. they just try to loot the tourists..The shops here sell their products costlier than what we get in our cities .. they just name the product is local made but actually the stuff comes from Ludhiana"
"1733315210-433","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2440-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 10 January 2014","Gurugram (Gurgaon), India","Shopping & Leisure","Two words describe the mall - shopping and leisure and you can do ample of both on the mall. It is very well planned and maintained. So many things to do, to eat, to shop and it also provides very good view of the entire city. One can spend several hours here."
"1733315210-434","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2440-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 10 January 2014","Brussels, Belgium","The busiest tourist place in Shimla","This is the busiest tourist place in Shimla where you can do all your shopping. If you are not interested in shopping then just go to Ridge and the Christ Church just beside the Mall road. Due to the peak season of Christmas New year it was packed with crowd. Still the old buildings, the hills on all sides and the far away snow peaks created its own charm. See the beautiful sunset from Ridge in front of the church."
"1733315210-435","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2440-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 9 January 2014","New Delhi, India","Mall Road Area...very nice for evening walk but......","Mall Road Area...very nice for evening walk but......all shopping material u will c in the market are not the shimla / or near area made products. i mean all the things you will get in the delhi very easily...my personnel view is the shopkeepers purchasing the material from metro cities and selling the things at higher prices in shimla...specially kids toys. you will get thse toys very easily in delhi at any local toy shop. but here they are selling at much higher prices. beware to made your self fooool........bachke rehna re baba.. :)"
"1733315210-436","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2440-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 9 January 2014","New Delhi","Mall Road on 31st December","Very crowded on New years eve. People were all over the mall. You won't find any difference between Delhi crowd and Shimla. Won't recommend anyone to Shimla on New Year's eve."
"1733315210-437","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2440-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 9 January 2014","Mumbai, India","Awesome ..Awesome ..Awesome","The Mall Road Shimla is the most beautiful place place I have ever visited.
Superb environment , Very friendly people & cleanliness at its best. 
Shopping paradise for shopping lovers. Don't miss sunset."
"1733315210-438","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2440-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 5 January 2014","Bangalore, Karnataka, India","Crowded","Usual Stuff - crowded & expensive.  Felt like you can get the same things cheaper downtown.  Big Q for the lift and time consuming."
"1733315221-439","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2430-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 14 February 2014","Jaipur, India","Romantic Weather","Have heard so may things about it and its great to finally be there. the fog is so mesmerizing . We dont get to feel such fog back home. The weather is so romantic"
"1733315221-440","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2430-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 12 February 2014","Lucknow, India","No public transport in Road","The Mall is heart of Shimla...Mall is know for shopping. there are shops, cafes, restaurants, travel agents on the mall road.There are benches for sitting,watching the world go by .There are strolleys available on hire for small kids.A lift connects the parking area at cart road to the mall."
